epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
38,2020-09-14,126,PR,Figueira,4107751,city,39,501.9305,0,1,0,0.0256,7770,True,False
38,2020-09-14,81,PR,Floraí,4107801,city,35,710.08318,0,3,0,0.0857,4929,True,False
38,2020-09-14,69,PR,Flor da Serra do Sul,4107850,city,4,86.50519,0,0,0,0.0,4624,True,False
38,2020-09-14,146,PR,Floresta,4107900,city,114,1682.90523,0,2,0,0.0175,6774,True,False
38,2020-09-14,115,PR,Florestópolis,4108007,city,301,2853.62154,0,5,0,0.0166,10548,True,False
38,2020-09-14,83,PR,Flórida,4108106,city,42,1561.91893,0,0,0,0.0,2689,True,False
38,2020-09-14,90,PR,Formosa do Oeste,4108205,city,37,562.481,0,3,1,0.0811,6578,True,False
38,2020-09-14,181,PR,Foz do Iguaçu,4108304,city,5162,1996.65805,0,76,1,0.0147,258532,True,False
38,2020-09-14,109,PR,Foz do Jordão,4108452,city,112,2408.60215,0,4,0,0.0357,4650,True,False
38,2020-09-14,113,PR,Francisco Alves,4108320,city,135,2232.88124,0,1,0,0.0074,6046,True,False
38,2020-09-14,168,PR,Francisco Beltrão,4108403,city,1139,1250.3705,5,20,0,0.0176,91093,True,False
38,2020-09-14,129,PR,General Carneiro,4108502,city,58,423.04887,0,3,0,0.0517,13710,True,False
38,2020-09-14,69,PR,Godoy Moreira,4108551,city,3,101.83299,1,0,0,0.0,2946,True,False
38,2020-09-14,167,PR,Goioerê,4108601,city,111,384.2958,1,11,0,0.0991,28884,True,False
38,2020-09-14,117,PR,Goioxim,4108650,city,18,253.12896,0,1,0,0.0556,7111,True,False
38,2020-09-14,69,PR,Grandes Rios,4108700,city,55,978.99608,1,1,0,0.0182,5618,True,False
38,2020-09-14,179,PR,Guaíra,4108809,city,224,676.34892,0,3,0,0.0134,33119,True,False
38,2020-09-14,152,PR,Guairaçá,4108908,city,62,942.10606,1,1,0,0.0161,6581,True,False
38,2020-09-14,87,PR,Guamiranga,4108957,city,15,171.64435,2,0,0,0.0,8739,True,False
38,2020-09-14,114,PR,Guapirama,4109005,city,54,1420.3051,0,2,0,0.037,3802,True,False
38,2020-09-14,111,PR,Guaporema,4109104,city,26,1159.16184,0,1,0,0.0385,2243,True,False
38,2020-09-14,151,PR,Guaraci,4109203,city,91,1653.94402,0,3,0,0.033,5502,True,False
38,2020-09-14,164,PR,Guaraniaçu,4109302,city,134,1074.40667,0,2,0,0.0149,12472,True,False
38,2020-09-14,172,PR,Guarapuava,4109401,city,587,323.40885,5,8,0,0.0136,181504,True,False
38,2020-09-14,130,PR,Guaraqueçaba,4109500,city,40,523.83447,1,3,0,0.075,7636,True,False
38,2020-09-14,144,PR,Guaratuba,4109609,city,603,1626.78393,3,16,0,0.0265,37067,True,False
38,2020-09-14,71,PR,Honório Serpa,4109658,city,21,402.99367,0,0,0,0.0,5211,True,False
38,2020-09-14,167,PR,Ibaiti,4109708,city,278,886.36653,0,8,0,0.0288,31364,True,False
38,2020-09-14,164,PR,Ibema,4109757,city,67,1054.78589,0,3,0,0.0448,6352,True,False
38,2020-09-14,148,PR,Ibiporã,4109807,city,981,1798.08644,3,11,2,0.0112,54558,True,False
38,2020-09-14,106,PR,Icaraíma,4109906,city,33,417.51012,0,1,0,0.0303,7904,True,False
38,2020-09-14,111,PR,Iguaraçu,4110003,city,31,703.90554,0,0,0,0.0,4404,True,False
38,2020-09-14,112,PR,Iguatu,4110052,city,6,265.95745,0,0,0,0.0,2256,True,False
38,2020-09-14,150,PR,Imbaú,4110078,city,321,2448.32583,1,4,0,0.0125,13111,True,False
38,2020-09-14,128,PR,Imbituva,4110102,city,265,813.78209,1,9,0,0.034,32564,True,False
38,2020-09-14,177,PR,Importados/Indefinidos,,city,1644,,11,40,0,0.0243,,True,False
38,2020-09-14,133,PR,Inácio Martins,4110201,city,24,215.73034,0,0,0,0.0,11125,True,False
38,2020-09-14,91,PR,Inajá,4110300,city,60,1929.88099,0,1,0,0.0167,3109,True,False
38,2020-09-14,107,PR,Indianópolis,4110409,city,119,2669.95737,0,0,0,0.0,4457,True,False
38,2020-09-14,81,PR,Ipiranga,4110508,city,55,362.50989,2,2,0,0.0364,15172,True,False
38,2020-09-14,86,PR,Iporã,4110607,city,34,244.14764,0,1,0,0.0294,13926,True,False
38,2020-09-14,110,PR,Iracema do Oeste,4110656,city,43,1879.37063,0,1,0,0.0233,2288,True,False
38,2020-09-14,123,PR,Irati,4110706,city,291,479.19377,4,9,0,0.0309,60727,True,False
38,2020-09-14,172,PR,Iretama,4110805,city,101,993.21467,3,4,0,0.0396,10169,True,False
38,2020-09-14,100,PR,Itaguajé,4110904,city,39,873.26467,0,2,0,0.0513,4466,True,False
38,2020-09-14,124,PR,Itaipulândia,4110953,city,199,1780.60129,0,1,0,0.005,11176,True,False
38,2020-09-14,111,PR,Itambaracá,4111001,city,48,729.26162,0,2,0,0.0417,6582,True,False
38,2020-09-14,77,PR,Itambé,4111100,city,245,4011.13294,0,10,0,0.0408,6108,True,False
38,2020-09-14,113,PR,Itapejara d'Oeste,4111209,city,63,526.57974,4,0,0,0.0,11964,True,False
38,2020-09-14,150,PR,Itaperuçu,4111258,city,925,3230.42537,0,18,0,0.0195,28634,True,False
38,2020-09-14,139,PR,Itaúna do Sul,4111308,city,13,453.75218,0,0,0,0.0,2865,True,False
38,2020-09-14,138,PR,Ivaí,4111407,city,19,136.89747,0,0,0,0.0,13879,True,False
38,2020-09-14,160,PR,Ivaiporã,4111506,city,546,1707.10355,0,14,0,0.0256,31984,True,False
38,2020-09-14,87,PR,Ivaté,4111555,city,11,134.39218,0,0,0,0.0,8185,True,False
38,2020-09-14,83,PR,Ivatuba,4111605,city,17,521.6324,0,1,0,0.0588,3259,True,False
38,2020-09-14,86,PR,Jaboti,4111704,city,30,568.82821,0,0,0,0.0,5274,True,False
38,2020-09-14,148,PR,Jacarezinho,4111803,city,312,792.32059,0,3,0,0.0096,39378,True,False
38,2020-09-14,150,PR,Jaguapitã,4111902,city,406,2980.91043,0,7,0,0.0172,13620,True,False
38,2020-09-14,123,PR,Jaguariaíva,4112009,city,211,605.33035,5,6,0,0.0284,34857,True,False
38,2020-09-14,106,PR,Jandaia do Sul,4112108,city,421,1988.09974,1,7,0,0.0166,21176,True,False
38,2020-09-14,115,PR,Janiópolis,4112207,city,49,934.22307,0,6,0,0.1224,5245,True,False
38,2020-09-14,102,PR,Japira,4112306,city,48,961.15338,0,0,0,0.0,4994,True,False
38,2020-09-14,149,PR,Japurá,4112405,city,105,1114.05836,0,0,0,0.0,9425,True,False
38,2020-09-14,108,PR,Jardim Alegre,4112504,city,79,697.38701,0,5,0,0.0633,11328,True,False
38,2020-09-14,87,PR,Jardim Olinda,4112603,city,6,450.78888,0,0,0,0.0,1331,True,False
38,2020-09-14,155,PR,Jataizinho,4112702,city,407,3233.238,1,5,0,0.0123,12588,True,False
38,2020-09-14,115,PR,Jesuítas,4112751,city,154,1830.71802,0,6,0,0.039,8412,True,False
38,2020-09-14,106,PR,Joaquim Távora,4112801,city,120,1007.7259,0,1,0,0.0083,11908,True,False
38,2020-09-14,99,PR,Jundiaí do Sul,4112900,city,38,1154.31349,0,0,0,0.0,3292,True,False
38,2020-09-14,105,PR,Juranda,4112959,city,48,653.95095,0,1,0,0.0208,7340,True,False
38,2020-09-14,156,PR,Jussara,4113007,city,93,1326.10866,0,2,0,0.0215,7013,True,False
38,2020-09-14,124,PR,Kaloré,4113106,city,39,951.21951,0,0,0,0.0,4100,True,False
38,2020-09-14,168,PR,Lapa,4113205,city,802,1665.17866,2,9,0,0.0112,48163,True,False
38,2020-09-14,69,PR,Laranjal,4113254,city,0,,0,0,0,0.0,5852,True,False
38,2020-09-14,122,PR,Laranjeiras do Sul,4113304,city,252,785.7076,3,1,0,0.004,32073,True,False
38,2020-09-14,166,PR,Leópolis,4113403,city,36,910.47041,0,1,0,0.0278,3954,True,False
38,2020-09-14,91,PR,Lidianópolis,4113429,city,24,725.07553,0,1,0,0.0417,3310,True,False
38,2020-09-14,112,PR,Lindoeste,4113452,city,20,427.716,0,0,0,0.0,4676,True,False
38,2020-09-14,136,PR,Loanda,4113502,city,108,467.81599,2,2,0,0.0185,23086,True,False
38,2020-09-14,117,PR,Lobato,4113601,city,31,647.58722,0,0,0,0.0,4787,True,False
38,2020-09-14,182,PR,Londrina,4113700,city,8448,1482.79984,121,200,4,0.0237,569733,True,False
38,2020-09-14,118,PR,Luiziana,4113734,city,27,371.7984,0,1,0,0.037,7262,True,False
38,2020-09-14,92,PR,Lunardelli,4113759,city,22,458.90697,4,1,0,0.0455,4794,True,False
38,2020-09-14,139,PR,Lupionópolis,4113809,city,55,1117.88618,0,0,0,0.0,4920,True,False
38,2020-09-14,131,PR,Mallet,4113908,city,64,469.55246,2,2,0,0.0312,13630,True,False
38,2020-09-14,124,PR,Mamborê,4114005,city,69,525.43405,0,2,0,0.029,13132,True,False
38,2020-09-14,144,PR,Mandaguaçu,4114104,city,377,1652.132,2,4,0,0.0106,22819,True,False
38,2020-09-14,147,PR,Mandaguari,4114203,city,233,677.32558,1,7,1,0.03,34400,True,False
38,2020-09-14,166,PR,Mandirituba,4114302,city,380,1414.26923,0,10,0,0.0263,26869,True,False
38,2020-09-14,108,PR,Manfrinópolis,4114351,city,16,622.32594,0,0,0,0.0,2571,True,False
38,2020-09-14,123,PR,Mangueirinha,4114401,city,95,568.38578,0,1,0,0.0105,16714,True,False
38,2020-09-14,159,PR,Manoel Ribas,4114500,city,94,696.19316,0,4,0,0.0426,13502,True,False
38,2020-09-14,170,PR,Marechal Cândido Rondon,4114609,city,432,815.95648,9,2,0,0.0046,52944,True,False
38,2020-09-14,116,PR,Maria Helena,4114708,city,41,722.21244,0,0,0,0.0,5677,True,False
38,2020-09-14,132,PR,Marialva,4114807,city,275,774.73518,2,3,0,0.0109,35496,True,False
38,2020-09-14,134,PR,Marilândia do Sul,4114906,city,44,497.96288,1,0,0,0.0,8836,True,False
38,2020-09-14,140,PR,Marilena,4115002,city,41,579.4234,0,4,0,0.0976,7076,True,False
38,2020-09-14,108,PR,Mariluz,4115101,city,66,637.98937,0,3,0,0.0455,10345,True,False
38,2020-09-14,181,PR,Maringá,4115200,city,6372,1504.01496,15,109,0,0.0171,423666,True,False
38,2020-09-14,171,PR,Mariópolis,4115309,city,57,862.3298,0,2,0,0.0351,6610,True,False
38,2020-09-14,105,PR,Maripá,4115358,city,29,517.57987,0,2,0,0.069,5603,True,False
38,2020-09-14,100,PR,Marmeleiro,4115408,city,172,1197.188,2,4,0,0.0233,14367,True,False
38,2020-09-14,96,PR,Marquinho,4115457,city,13,295.11918,0,1,0,0.0769,4405,True,False
38,2020-09-14,158,PR,Marumbi,4115507,city,52,1111.34858,2,2,1,0.0385,4679,True,False
38,2020-09-14,117,PR,Matelândia,4115606,city,636,3544.55777,1,4,0,0.0063,17943,True,False
38,2020-09-14,169,PR,Matinhos,4115705,city,316,910.13825,1,10,0,0.0316,34720,True,False
38,2020-09-14,69,PR,Mato Rico,4115739,city,7,213.93643,0,0,0,0.0,3272,True,False
38,2020-09-14,96,PR,Mauá da Serra,4115754,city,281,2650.69333,1,2,0,0.0071,10601,True,False
38,2020-09-14,170,PR,Medianeira,4115804,city,929,2010.90956,7,8,0,0.0086,46198,True,False
38,2020-09-14,82,PR,Mercedes,4115853,city,28,505.78035,0,1,0,0.0357,5536,True,False
38,2020-09-14,138,PR,Mirador,4115903,city,22,994.12562,0,1,0,0.0455,2213,True,False
38,2020-09-14,69,PR,Miraselva,4116000,city,21,1162.7907,0,0,0,0.0,1806,True,False
38,2020-09-14,122,PR,Missal,4116059,city,163,1523.0798,0,0,0,0.0,10702,True,False
38,2020-09-14,112,PR,Moreira Sales,4116109,city,125,1031.26805,0,3,0,0.024,12121,True,False
38,2020-09-14,150,PR,Morretes,4116208,city,409,2492.99037,3,4,0,0.0098,16406,True,False
38,2020-09-14,77,PR,Munhoz de Melo,4116307,city,70,1757.02811,0,0,0,0.0,3984,True,False
38,2020-09-14,76,PR,Nossa Senhora das Graças,4116406,city,69,1721.55689,0,1,0,0.0145,4008,True,False
38,2020-09-14,133,PR,Nova Aliança do Ivaí,4116505,city,1,64.80881,0,0,0,0.0,1543,True,False
38,2020-09-14,105,PR,Nova América da Colina,4116604,city,42,1219.1582,0,0,0,0.0,3445,True,False
38,2020-09-14,120,PR,Nova Aurora,4116703,city,128,1222.3071,2,2,1,0.0156,10472,True,False
38,2020-09-14,73,PR,Nova Cantu,4116802,city,14,264.0513,0,0,0,0.0,5302,True,False
38,2020-09-14,146,PR,Nova Esperança,4116901,city,324,1161.12385,1,6,0,0.0185,27904,True,False
38,2020-09-14,78,PR,Nova Esperança do Sudoeste,4116950,city,75,1486.3258,0,1,0,0.0133,5046,True,False
38,2020-09-14,140,PR,Nova Fátima,4117008,city,48,588.74034,0,0,0,0.0,8153,True,False
38,2020-09-14,74,PR,Nova Laranjeiras,4117057,city,45,389.47551,0,1,0,0.0222,11554,True,False
38,2020-09-14,150,PR,Nova Londrina,4117107,city,139,1051.99425,0,1,0,0.0072,13213,True,False
38,2020-09-14,105,PR,Nova Olímpia,4117206,city,46,792.28384,0,0,0,0.0,5806,True,False
38,2020-09-14,86,PR,Nova Prata do Iguaçu,4117255,city,105,995.44937,1,3,0,0.0286,10548,True,False
38,2020-09-14,69,PR,Nova Santa Bárbara,4117214,city,57,1341.49212,0,0,0,0.0,4249,True,False
38,2020-09-14,73,PR,Nova Santa Rosa,4117222,city,61,742.18275,0,0,0,0.0,8219,True,False
38,2020-09-14,77,PR,Nova Tebas,4117271,city,36,637.28093,0,1,0,0.0278,5649,True,False
38,2020-09-14,73,PR,Novo Itacolomi,4117297,city,24,843.88186,0,0,0,0.0,2844,True,False
38,2020-09-14,113,PR,Ortigueira,4117305,city,401,1811.11964,0,9,0,0.0224,22141,True,False
38,2020-09-14,77,PR,Ourizona,4117404,city,19,554.25904,0,1,0,0.0526,3428,True,False
38,2020-09-14,84,PR,Ouro Verde do Oeste,4117453,city,67,1117.41161,0,5,0,0.0746,5996,True,False
38,2020-09-14,158,PR,Paiçandu,4117503,city,606,1467.98769,0,7,0,0.0116,41281,True,False
38,2020-09-14,164,PR,Palmas,4117602,city,143,280.46915,0,2,0,0.014,50986,True,False
38,2020-09-14,166,PR,Palmeira,4117701,city,119,351.27077,1,2,0,0.0168,33877,True,False
38,2020-09-14,82,PR,Palmital,4117800,city,13,98.6942,1,0,0,0.0,13172,True,False
38,2020-09-14,137,PR,Palotina,4117909,city,807,2534.07021,1,13,0,0.0161,31846,True,False
38,2020-09-14,141,PR,Paraíso do Norte,4118006,city,54,390.45553,0,2,0,0.037,13830,True,False
38,2020-09-14,149,PR,Paranacity,4118105,city,44,383.54254,0,0,0,0.0,11472,True,False
38,2020-09-14,166,PR,Paranaguá,4118204,city,3605,2326.76718,32,79,1,0.0219,154936,True,False
38,2020-09-14,142,PR,Paranapoema,4118303,city,23,718.0768,0,0,0,0.0,3203,True,False
38,2020-09-14,175,PR,Paranavaí,4118402,city,452,511.46265,0,14,0,0.031,88374,True,False
38,2020-09-14,98,PR,Pato Bragado,4118451,city,17,303.0303,0,0,0,0.0,5610,True,False
38,2020-09-14,178,PR,Pato Branco,4118501,city,792,955.58693,1,16,0,0.0202,82881,True,False
38,2020-09-14,123,PR,Paula Freitas,4118600,city,18,306.48731,0,2,0,0.1111,5873,True,False
38,2020-09-14,96,PR,Paulo Frontin,4118709,city,15,203.97063,0,0,0,0.0,7354,True,False
38,2020-09-14,170,PR,Peabiru,4118808,city,106,757.35925,0,3,0,0.0283,13996,True,False
38,2020-09-14,76,PR,Perobal,4118857,city,33,538.59964,0,1,0,0.0303,6127,True,False
38,2020-09-14,84,PR,Pérola,4118907,city,144,1281.82304,0,3,0,0.0208,11234,True,False
38,2020-09-14,89,PR,Pérola d'Oeste,4119004,city,38,598.70805,0,4,0,0.1053,6347,True,False
38,2020-09-14,123,PR,Piên,4119103,city,61,478.58152,1,2,0,0.0328,12746,True,False
38,2020-09-14,182,PR,Pinhais,4119152,city,2703,2045.29461,4,72,0,0.0266,132157,True,False
38,2020-09-14,76,PR,Pinhalão,4119202,city,17,268.73222,0,0,0,0.0,6326,True,False
38,2020-09-14,148,PR,Pinhal de São Bento,4119251,city,4,146.4665,0,0,0,0.0,2731,True,False
38,2020-09-14,164,PR,Pinhão,4119301,city,133,410.60788,0,1,0,0.0075,32391,True,False
38,2020-09-14,102,PR,Piraí do Sul,4119400,city,137,538.03558,5,3,0,0.0219,25463,True,False
38,2020-09-14,165,PR,Piraquara,4119509,city,1844,1631.33869,2,71,0,0.0385,113036,True,False
38,2020-09-14,118,PR,Pitanga,4119608,city,193,636.75355,0,2,0,0.0104,30310,True,False
38,2020-09-14,69,PR,Pitangueiras,4119657,city,17,527.29529,0,1,0,0.0588,3224,True,False
38,2020-09-14,149,PR,Planaltina do Paraná,4119707,city,19,445.69552,0,0,0,0.0,4263,True,False
38,2020-09-14,108,PR,Planalto,4119806,city,250,1854.737,0,1,0,0.004,13479,True,False
38,2020-09-14,178,PR,Ponta Grossa,4119905,city,2985,848.64785,5,75,2,0.0251,351736,True,False
38,2020-09-14,129,PR,Pontal do Paraná,4119954,city,454,1663.97889,6,12,0,0.0264,27284,True,False
38,2020-09-14,106,PR,Porecatu,4120002,city,196,1517.73269,0,1,0,0.0051,12914,True,False
38,2020-09-14,83,PR,Porto Amazonas,4120101,city,45,928.21782,2,1,0,0.0222,4848,True,False
38,2020-09-14,102,PR,Porto Barreiro,4120150,city,22,679.64164,0,1,0,0.0455,3237,True,False
38,2020-09-14,69,PR,Porto Rico,4120200,city,8,312.62212,0,0,0,0.0,2559,True,False
38,2020-09-14,79,PR,Porto Vitória,4120309,city,25,615.00615,0,1,0,0.04,4065,True,False
38,2020-09-14,140,PR,Prado Ferreira,4120333,city,85,2264.85478,0,3,0,0.0353,3753,True,False
38,2020-09-14,87,PR,Pranchita,4120358,city,21,407.2135,0,0,0,0.0,5157,True,False
38,2020-09-14,109,PR,Presidente Castelo Branco,4120408,city,92,1733.88617,0,1,0,0.0109,5306,True,False
38,2020-09-14,162,PR,Primeiro de Maio,4120507,city,61,548.4132,0,2,0,0.0328,11123,True,False
38,2020-09-14,89,PR,Prudentópolis,4120606,city,82,156.96484,0,1,0,0.0122,52241,True,False
38,2020-09-14,117,PR,Quarto Centenário,4120655,city,24,531.91489,0,0,0,0.0,4512,True,False
38,2020-09-14,171,PR,Quatiguá,4120705,city,61,818.90187,0,3,0,0.0492,7449,True,False
38,2020-09-14,168,PR,Quatro Barras,4120804,city,508,2156.28847,0,12,0,0.0236,23559,True,False
38,2020-09-14,100,PR,Quatro Pontes,4120853,city,39,971.35741,0,0,0,0.0,4015,True,False
38,2020-09-14,113,PR,Quedas do Iguaçu,4120903,city,183,536.60968,0,6,0,0.0328,34103,True,False
38,2020-09-14,146,PR,Querência do Norte,4121000,city,34,278.55153,0,0,0,0.0,12206,True,False
38,2020-09-14,87,PR,Quinta do Sol,4121109,city,96,2099.27837,0,5,0,0.0521,4573,True,False
38,2020-09-14,161,PR,Quitandinha,4121208,city,297,1559.13696,0,6,1,0.0202,19049,True,False
38,2020-09-14,149,PR,Ramilândia,4121257,city,129,2898.22512,0,1,0,0.0078,4451,True,False
38,2020-09-14,112,PR,Rancho Alegre,4121307,city,21,551.47059,0,2,0,0.0952,3808,True,False
38,2020-09-14,100,PR,Rancho Alegre D'Oeste,4121356,city,6,225.9887,0,0,0,0.0,2655,True,False
38,2020-09-14,130,PR,Realeza,4121406,city,113,667.76977,0,2,0,0.0177,16922,True,False
38,2020-09-14,125,PR,Rebouças,4121505,city,27,181.22022,0,3,0,0.1111,14899,True,False
38,2020-09-14,97,PR,Renascença,4121604,city,85,1249.63246,0,2,0,0.0235,6802,True,False
38,2020-09-14,119,PR,Reserva,4121703,city,191,714.95415,0,5,0,0.0262,26715,True,False
38,2020-09-14,108,PR,Reserva do Iguaçu,4121752,city,46,574.28215,0,0,0,0.0,8010,True,False
38,2020-09-14,82,PR,Ribeirão Claro,4121802,city,19,178.10274,0,1,0,0.0526,10668,True,False
38,2020-09-14,140,PR,Ribeirão do Pinhal,4121901,city,218,1673.19057,1,11,0,0.0505,13029,True,False
38,2020-09-14,99,PR,Rio Azul,4122008,city,45,295.35311,1,0,0,0.0,15236,True,False
38,2020-09-14,69,PR,Rio Bom,4122107,city,15,468.31096,0,1,0,0.0667,3203,True,False
38,2020-09-14,112,PR,Rio Bonito do Iguaçu,4122156,city,96,723.49084,2,0,0,0.0,13269,True,False
38,2020-09-14,80,PR,Rio Branco do Ivaí,4122172,city,33,805.66406,0,0,0,0.0,4096,True,False
38,2020-09-14,169,PR,Rio Branco do Sul,4122206,city,792,2444.6708,2,24,0,0.0303,32397,True,False
38,2020-09-14,172,PR,Rio Negro,4122305,city,352,1030.1434,0,10,0,0.0284,34170,True,False
38,2020-09-14,164,PR,Rolândia,4122404,city,1157,1737.75909,4,32,0,0.0277,66580,True,False
38,2020-09-14,80,PR,Roncador,4122503,city,71,720.88537,0,2,0,0.0282,9849,True,False
38,2020-09-14,115,PR,Rondon,4122602,city,102,1064.82931,0,2,0,0.0196,9579,True,False
38,2020-09-14,69,PR,Rosário do Ivaí,4122651,city,3,62.68282,0,0,0,0.0,4786,True,False
38,2020-09-14,82,PR,Sabáudia,4122701,city,100,1464.77223,1,2,0,0.02,6827,True,False
38,2020-09-14,108,PR,Salgado Filho,4122800,city,22,614.52514,0,0,0,0.0,3580,True,False
38,2020-09-14,119,PR,Salto do Itararé,4122909,city,54,1094.22492,0,2,0,0.037,4935,True,False
38,2020-09-14,95,PR,Salto do Lontra,4123006,city,159,1075.41427,0,3,0,0.0189,14785,True,False
38,2020-09-14,102,PR,Santa Amélia,4123105,city,8,240.67389,0,1,0,0.125,3324,True,False
38,2020-09-14,113,PR,Santa Cecília do Pavão,4123204,city,41,1229.75405,0,4,0,0.0976,3334,True,False
38,2020-09-14,154,PR,Santa Cruz de Monte Castelo,4123303,city,32,410.25641,0,1,0,0.0312,7800,True,False
38,2020-09-14,163,PR,Santa Fé,4123402,city,114,947.07984,0,2,0,0.0175,12037,True,False
38,2020-09-14,98,PR,Santa Helena,4123501,city,386,1457.15364,1,8,0,0.0207,26490,True,False
38,2020-09-14,102,PR,Santa Inês,4123600,city,32,2005.01253,0,0,0,0.0,1596,True,False
38,2020-09-14,150,PR,Santa Isabel do Ivaí,4123709,city,60,700.77085,0,2,0,0.0333,8562,True,False
38,2020-09-14,81,PR,Santa Izabel do Oeste,4123808,city,40,272.86991,2,2,0,0.05,14659,True,False
38,2020-09-14,110,PR,Santa Lúcia,4123824,city,29,760.55599,0,0,0,0.0,3813,True,False
38,2020-09-14,69,PR,Santa Maria do Oeste,4123857,city,12,124.80499,0,1,0,0.0833,9615,True,False
38,2020-09-14,139,PR,Santa Mariana,4123907,city,187,1595.01876,0,13,1,0.0695,11724,True,False
38,2020-09-14,156,PR,Santa Mônica,4123956,city,9,226.07385,0,1,0,0.1111,3981,True,False
38,2020-09-14,154,PR,Santana do Itararé,4124004,city,28,560.89744,0,2,0,0.0714,4992,True,False
38,2020-09-14,126,PR,Santa Tereza do Oeste,4124020,city,125,1232.8632,0,4,0,0.032,10139,True,False
38,2020-09-14,149,PR,Santa Terezinha de Itaipu,4124053,city,362,1542.7232,1,7,1,0.0193,23465,True,False
38,2020-09-14,125,PR,Santo Antônio da Platina,4124103,city,313,680.53834,0,7,0,0.0224,45993,True,False
38,2020-09-14,152,PR,Santo Antônio do Caiuá,4124202,city,24,908.74669,0,1,0,0.0417,2641,True,False
38,2020-09-14,75,PR,Santo Antônio do Paraíso,4124301,city,15,712.25071,0,0,0,0.0,2106,True,False
38,2020-09-14,100,PR,Santo Antônio do Sudoeste,4124400,city,93,461.17227,0,1,0,0.0108,20166,True,False
38,2020-09-14,133,PR,Santo Inácio,4124509,city,163,2997.42552,0,1,0,0.0061,5438,True,False
38,2020-09-14,69,PR,São Carlos do Ivaí,4124608,city,16,232.62576,0,0,0,0.0,6878,True,False
38,2020-09-14,77,PR,São Jerônimo da Serra,4124707,city,37,331.2444,1,1,0,0.027,11170,True,False
38,2020-09-14,123,PR,São João,4124806,city,116,1132.70188,0,2,0,0.0172,10241,True,False
38,2020-09-14,154,PR,São João do Caiuá,4124905,city,48,819.81213,0,1,0,0.0208,5855,True,False
38,2020-09-14,160,PR,São João do Ivaí,4125001,city,158,1546.13954,0,4,0,0.0253,10219,True,False
38,2020-09-14,108,PR,São João do Triunfo,4125100,city,14,92.59259,0,0,0,0.0,15120,True,False
38,2020-09-14,79,PR,São Jorge d'Oeste,4125209,city,170,1878.45304,1,1,0,0.0059,9050,True,False
38,2020-09-14,81,PR,São Jorge do Ivaí,4125308,city,41,738.60566,0,1,0,0.0244,5551,True,False
38,2020-09-14,76,PR,São Jorge do Patrocínio,4125357,city,43,762.27619,0,0,0,0.0,5641,True,False
